"date","participant_id","location_id"
"2018-04-21",2730,76
"2018-05-02",7144,15
"2018-06-22",614,66
"2018-04-28",2940,9
"2018-01-18",3998,50
"2018-01-07",2738,37
"2018-11-26",6321,64
"2018-06-27",6262,67
"2018-11-26",6602,18
"2018-08-26",4216,67
"2018-02-20",5948,4
"2018-12-01",2231,41
"2018-09-07",6442,46
"2018-09-14",2577,11
"2018-09-02",2965,17
"2018-03-30",1540,26
"2018-06-28",7240,4
"2018-08-16",443,20
"2018-08-10",5471,8
"2018-10-01",7055,28
"2018-02-10",1172,64
"2018-07-20",2417,19
"2018-02-21",6982,46
"2018-02-26",2862,53
"2018-12-10",2145,70
"2018-05-14",2359,2
"2018-08-07",1851,2
"2018-08-13",770,15
"2018-05-01",26,10
"2018-06-17",513,54
"2018-11-15",6000,56
"2018-03-26",5647,17
"2018-05-21",3656,17
"2018-06-09",2543,14
"2018-10-26",6347,66
"2018-11-21",2119,10
"2018-02-28",925,26
"2018-07-06",552,53
"2018-06-22",969,76
"2018-02-19",5591,63
"2018-06-20",3042,71
"2018-06-30",776,36
"2018-06-13",3810,63
"2018-01-08",1619,37
"2018-11-29",3542,34
"2018-10-31",6676,54
"2018-02-09",4932,49
"2018-08-21",3570,54
"2018-06-14",3098,11
"2018-10-29",5490,28
"2018-05-12",7053,7
"2018-03-10",4382,34
"2018-05-24",1022,71
"2018-10-16",485,23
"2018-02-13",6725,4
"2018-01-21",6420,12
"2018-04-07",6992,13
"2018-09-02",4672,6
"2018-04-21",861,34
"2018-03-21",4815,64
"2018-09-16",4859,13
"2018-07-26",1934,17
"2018-03-31",5742,15
"2018-03-03",2553,5
"2018-09-23",1026,15
"2018-04-25",3135,2
"2018-03-01",5192,4
"2018-06-07",4999,8
"2018-11-20",6959,23
"2018-07-22",4297,26
"2018-06-30",3087,13
"2018-08-07",121,14
"2018-04-08",3631,70
"2018-05-15",6764,38
"2018-06-01",1808,4
"2018-01-01",7478,39
"2018-02-18",3155,6
"2018-03-11",2662,16
"2018-10-29",1411,4
"2018-03-25",2860,71
"2018-04-30",508,28
"2018-12-04",1566,5
"2018-02-05",7115,23
"2018-08-12",1142,50
"2018-08-31",4899,66
"2018-05-28",6066,65
"2018-06-09",5497,13
"2018-07-16",6233,33
"2018-02-23",4366,28
"2018-04-06",733,66
"2018-06-14",7302,5
"2018-03-04",2231,5
"2018-09-25",3926,72
"2018-06-25",1545,57
"2018-08-29",1755,34
"2018-01-26",2245,6
"2018-01-09",122,38
"2018-06-16",2207,38
"2018-04-28",2739,16
"2018-09-05",3976,9
"2018-08-10",1744,66
"2018-06-21",6906,16
"2018-06-21",7478,19
"2018-06-06",3200,46
"2018-10-30",7284,61
"2018-11-20",7324,23
"2018-04-08",633,46
"2018-03-23",1703,48
"2018-10-17",2558,4
"2018-05-13",6361,2
"2018-04-18",2079,11
"2018-05-08",4969,9
"2018-02-06",4978,22
"2018-06-20",6489,5
"2018-08-29",771,1
"2018-07-12",480,28
"2018-08-16",945,76
"2018-01-05",7318,12
"2018-07-26",2654,28
"2017-12-31",1544,16
"2018-08-10",3949,18
"2018-10-14",4431,36
"2018-01-11",1441,1
"2018-05-28",6373,2
"2018-04-16",5117,46
"2018-11-08",6623,34
"2018-11-15",6913,33
"2018-06-29",4956,61
"2018-05-29",3196,10
"2018-08-21",7231,12
"2018-02-10",6132,60
"2018-04-30",3210,28
"2018-09-26",549,10
"2018-07-29",6345,41
"2018-06-09",1455,5
"2018-12-08",655,10
"2018-07-31",4466,56
"2018-08-15",1851,52
"2018-06-16",576,54
"2018-05-28",1458,53
"2018-05-03",2240,1
"2018-04-18",655,60
"2018-01-24",5899,12
"2018-11-10",7406,19
"2018-09-20",4440,16
"2018-11-09",813,49
"2018-11-28",1330,54
"2018-04-10",5459,6
"2018-03-26",536,46
"2018-07-25",1026,65
"2018-05-13",2276,22
"2018-11-18",2996,56
"2018-05-23",3959,23
"2018-02-24",599,19
"2018-06-05",5576,9
"2018-05-21",4747,61
"2018-07-02",4938,52
"2018-10-20",5665,54
"2018-02-19",1468,50
"2018-08-06",2502,10
"2018-12-05",2894,11
"2018-05-05",5227,54
"2018-04-20",5052,14
"2018-11-01",5066,51
"2018-02-26",2099,28
"2018-07-09",6361,52
"2018-05-30",1437,11
"2018-11-07",7008,11
"2018-12-02",1093,2
"2018-12-04",3909,8
"2018-06-03",1723,3
"2018-06-22",7114,60
"2018-06-27",3957,33
"2018-05-20",2930,9
"2018-03-17",6013,33
"2018-07-27",147,9
"2018-05-19",916,12
"2018-11-26",681,9
"2018-10-27",5529,23
"2018-09-29",1595,60
"2018-01-17",3648,9
"2018-02-17",4749,60
"2018-09-03",1506,41
"2018-10-27",2627,16
"2018-09-13",1086,23
"2018-09-10",3395,19
"2018-02-07",1026,65
"2018-01-26",466,5
"2018-03-29",6599,66
"2018-03-24",4657,63
"2018-02-03",732,9
"2018-06-22",7022,33
"2018-12-04",3846,4
"2018-09-30",3955,4
"2018-02-12",5318,28
"2018-06-08",198,19
"2018-11-24",633,46
"2018-11-05",3550,16
"2018-11-23",2726,49
"2018-04-06",6988,53
"2018-10-01",3291,7
"2018-03-15",6317,14
"2018-11-13",6637,52
"2018-08-29",631,20
"2018-11-22",4678,28
"2018-03-17",5842,65
"2018-09-09",6627,26
"2018-09-15",4799,17
"2018-04-08",6748,13
"2018-11-25",2460,64
"2018-01-14",2678,6
"2018-06-21",6467,67
"2018-02-06",5151,23
"2018-09-12",815,2
"2018-07-05",4891,36
"2018-04-20",5400,71
"2018-02-07",3731,5
"2018-04-26",4733,76
"2018-09-04",229,46
"2018-10-06",3951,71
"2018-09-09",5355,16
"2018-06-15",6997,31
"2018-04-25",3145,52
"2018-08-15",2685,67
"2018-08-04",166,14
"2018-02-20",5184,37
"2018-01-13",6591,31
"2018-01-09",1744,71
"2018-11-22",7298,5
"2018-03-24",886,46
"2018-06-10",941,7
"2018-01-24",680,9
"2018-04-17",6509,63
"2018-09-14",3973,28
"2018-05-20",3279,56
"2018-05-04",3043,13
"2018-06-10",1833,51
"2018-02-12",4918,65
"2018-12-04",2148,12
"2018-09-20",640,15
"2018-11-27",1716,14
"2018-02-04",2332,72
"2018-08-15",6988,70
"2018-01-28",5961,38
"2018-02-28",6566,16
"2018-08-14",2995,61
"2018-11-17",5091,38
"2018-07-22",2114,1
"2018-05-04",2632,14
"2018-11-05",3731,53
"2018-07-10",5746,14
"2018-01-21",1012,6
"2018-05-06",304,60
"2018-01-09",1716,26
"2018-04-10",2997,57
"2018-04-15",3681,5
"2018-06-07",4090,64
"2018-02-04",26,48
"2018-08-18",2419,7
"2018-08-01",198,67
"2018-06-10",6605,60
"2018-08-26",2634,39
"2018-03-14",5652,73
"2018-04-23",5840,13
"2018-07-12",6928,66
"2018-07-02",5192,10
"2018-08-08",1964,18
"2018-11-02",980,17
"2018-09-24",4886,72
"2018-07-30",3194,34
"2018-01-20",6566,28
"2018-11-09",2876,1
"2018-10-05",4504,48
"2018-05-04",4276,9
"2018-08-07",513,2
"2018-01-25",6634,14
"2018-01-19",3457,48
"2018-03-26",926,60
"2018-04-21",4398,46
"2018-09-09",6704,23
"2018-09-12",3041,50
"2018-10-30",6014,61
"2018-04-21",35,63
"2018-05-15",2077,10
"2018-02-13",4566,63
"2018-08-09",3403,34
"2018-03-17",2861,65
"2018-12-10",1519,37
"2018-07-15",7049,38
"2018-07-22",5900,66
"2018-06-06",4180,52
"2018-07-25",4198,67
"2018-11-18",6375,37
"2018-10-04",7177,15
"2018-03-02",7091,48
"2018-01-26",5158,36
"2018-11-03",1458,2
"2018-11-30",6345,2
"2018-08-02",1441,60
"2018-04-18",926,12
"2018-02-05",2494,28
"2018-09-16",1855,49
"2018-06-09",4077,7
"2018-08-07",2139,12
"2018-10-26",5267,23
"2018-10-17",4749,65
"2018-01-03",294,60
"2018-11-01",2020,37
"2018-04-21",2969,38
"2018-02-23",2676,33
"2018-10-04",630,57
"2018-10-26",789,13
"2018-06-14",7097,6
"2018-06-27",1703,56
"2018-06-14",10,3
"2018-01-18",5959,50
"2018-08-15",1653,52
"2018-11-01",1070,56
"2018-01-04",1777,76
"2018-05-25",4963,18
"2018-07-13",6014,7
"2018-11-20",2071,7
"2018-09-20",7410,56
"2018-03-14",1530,51
"2018-03-23",2527,76
"2018-05-28",4912,63
"2018-04-01",2279,39
"2018-02-24",1433,36
"2018-06-27",4440,17
"2018-10-03",859,23
"2018-08-05",43,18
"2018-01-31",2685,33
"2018-09-25",5479,3
"2018-11-24",7284,28
"2018-09-03",2466,70
"2018-04-08",3489,54
"2018-01-12",6826,54
"2018-06-06",317,7
"2018-01-02",2568,11
"2018-03-02",7076,51
"2018-10-19",4980,49
"2018-05-13",5024,60
"2018-03-31",7076,57
"2018-03-27",7310,12
"2018-09-24",3194,8
"2018-05-21",247,35
"2018-09-24",3754,3
"2018-01-17",5564,60
"2018-11-02",757,72
"2018-09-28",5870,41
"2018-08-25",7465,12
"2018-11-08",6104,46
"2018-01-24",1026,36
"2018-03-17",1741,41
"2018-06-22",6927,66
"2018-07-09",7035,71
"2018-11-28",2362,50
"2018-03-01",6836,14
"2018-03-07",1681,14
"2018-10-13",3458,63
"2018-06-24",6007,50
"2018-07-25",4734,54
"2018-05-21",3020,65
"2018-03-02",5871,2
"2018-05-16",730,66
"2018-02-01",393,13
"2018-03-17",7240,76
"2018-02-21",2538,3
"2018-04-22",1806,31
"2018-01-01",6801,49
"2018-02-13",6139,31
"2018-08-08",834,48
"2018-03-14",4655,34
"2018-08-23",3570,63
"2018-05-30",856,20
"2018-01-05",578,38
"2018-10-19",480,35
"2018-12-07",2836,72
"2018-09-27",39,51
"2018-04-14",5618,14
"2018-02-03",2862,19
"2018-03-24",3208,7
"2018-09-05",5342,23
"2018-05-06",3815,2
"2018-11-20",3024,54
"2018-11-02",2690,71
"2018-06-20",6834,8
"2018-01-06",5786,11
"2018-09-02",3444,73
"2018-01-01",1545,5
"2018-06-01",5085,1
"2018-03-25",43,9
"2018-07-29",4640,38
"2018-09-05",4012,34
"2018-05-06",1154,3
"2018-03-29",5276,51
"2018-06-08",5832,3
"2018-01-24",114,76
"2018-01-02",3349,4
"2018-07-05",2825,1
"2018-07-07",4899,36
"2018-07-16",693,38
"2018-07-17",821,28
"2018-10-10",7266,48
"2018-06-05",4068,26
"2018-11-11",7025,8
"2018-11-27",3107,66
"2018-10-19",3638,3
"2018-04-24",5590,15
"2018-04-29",5848,19
"2018-01-01",3178,13
"2018-02-15",6938,41
"2018-07-19",992,7
"2018-12-06",1970,16
"2018-04-16",1547,19
"2018-01-02",2811,3
"2018-08-05",4076,2
"2018-09-19",5100,71
"2018-09-20",1529,28
"2018-02-18",4581,23
"2018-11-21",4902,1
"2018-08-03",2831,2
"2018-07-30",426,37
"2018-04-06",4879,51
"2018-03-03",3355,53
"2018-02-26",1129,5
"2018-06-19",469,37
"2018-08-12",6015,28
"2018-06-03",7097,39
"2018-03-04",1865,39
"2018-02-26",6462,17
"2018-01-29",6298,65
"2018-07-07",2842,67
"2018-08-09",3086,34
"2018-03-14",3186,2
"2018-06-22",343,10
"2018-05-17",1123,4
"2018-01-10",2629,11
"2018-03-12",1900,46
"2018-07-31",4944,33
"2018-08-16",7402,66
"2018-06-30",2139,13
"2018-01-18",2626,36
"2018-07-13",3272,4
"2018-09-28",5688,16
"2018-06-18",2642,7
"2018-06-26",5704,46
"2018-10-08",7077,16
"2018-10-24",4985,15
"2018-06-23",3942,14
"2018-11-17",214,28
"2018-08-23",7298,51
"2018-02-25",5823,7
"2018-05-03",3505,73
"2018-10-30",118,41
"2018-01-04",5746,8
"2018-12-02",2852,14
"2018-07-31",6399,16
"2018-04-09",4027,26
"2018-07-10",6165,70
"2018-04-20",2594,20
"2018-05-24",3239,57
"2018-07-21",5273,56
"2018-02-27",1494,41
"2018-07-03",3496,17
"2018-10-30",4969,57
"2018-10-19",5669,5
"2018-03-15",2996,4
"2018-03-12",4528,64
"2018-11-01",6218,57
"2018-03-30",6869,51
"2018-10-03",3056,56
"2018-09-27",6139,49
"2018-10-15",5138,6
"2018-03-19",6519,71
"2018-01-30",4420,73
"2018-02-16",2803,1
"2018-12-04",1784,26
"2018-01-20",3302,18
"2018-06-06",2690,28
"2018-03-29",5516,9
"2018-12-02",4588,7
"2018-07-20",323,4
"2018-07-05",1744,16
"2018-10-07",1093,64
"2018-08-11",593,13
"2018-07-21",4042,60
"2018-11-05",911,20
"2018-06-17",980,19
"2018-01-16",2145,33
"2018-11-02",2174,48
"2018-01-11",5045,1
"2018-01-24",6014,6
"2018-11-14",2922,22
"2018-11-15",4528,14
"2018-06-15",1478,16
"2018-11-23",5590,7
"2018-06-14",5258,4
"2018-12-05",7097,39
"2018-07-19",7070,12
"2018-03-12",6001,13
"2018-05-29",1327,5
"2018-01-28",2132,73
"2018-03-31",2156,1
"2018-11-24",4908,39
"2018-03-20",867,56
"2018-08-24",5564,41
"2018-03-08",7207,63
"2018-11-10",237,23
"2018-04-04",5087,35
"2018-04-14",6066,66
"2018-10-18",7255,70
"2018-04-12",2123,19
"2018-10-12",2342,14
"2018-08-20",7062,13
"2018-03-04",2251,60
"2018-10-20",4399,1
"2018-02-17",2334,50
"2018-07-04",7328,72
"2018-03-27",161,18
"2018-02-08",6332,64
"2018-02-20",2617,10
"2018-01-11",4654,66
"2018-03-03",3940,8
"2018-02-17",7378,14
"2018-08-14",2873,15
"2018-03-05",872,3
"2018-10-31",7227,67
"2018-08-13",6035,73
"2018-08-25",5895,65
"2018-06-27",2654,72
"2018-04-23",25,76
"2018-02-14",3064,33
"2018-08-11",6621,9
"2018-02-17",5534,12
"2018-07-14",3681,37
"2018-09-09",6566,50
"2018-06-05",2331,37
"2018-08-14",7292,11
"2018-08-29",7404,60
"2018-08-29",5992,8
"2018-11-08",1855,50
"2018-01-17",6566,4
"2018-05-22",5300,54
"2018-05-03",4069,12
"2018-02-15",6466,6
"2018-04-23",4566,22
"2018-01-19",5834,48
"2018-01-01",5768,37
"2018-02-16",1318,61
"2018-03-08",3854,8
"2018-06-01",4366,65
"2018-01-02",317,52
"2018-09-10",3793,4
"2018-04-13",2662,56
"2018-07-22",3369,48
"2018-09-12",7062,64
"2018-11-13",5414,33
"2018-10-28",1824,8
"2018-07-25",5412,50
"2018-04-10",7065,66
"2018-04-29",970,33
"2018-04-05",3850,13
"2018-07-08",5853,3
"2018-07-22",2208,37
"2018-03-27",4606,28
"2018-01-22",6272,54
"2018-07-16",5690,56
"2018-02-19",5613,28
"2018-01-03",6347,51
"2018-05-18",4357,57
"2018-05-13",3950,49
"2018-10-02",6621,41
"2018-09-06",6739,60
"2018-07-25",5678,18
"2018-07-06",1165,67
"2018-06-26",6308,7
"2018-01-24",2615,70
"2018-01-14",6639,65
"2018-06-26",5991,56
"2018-12-02",6977,3
"2018-10-19",3761,19
"2018-04-10",4623,48
"2018-03-05",243,1
"2018-12-09",6420,52
"2018-02-14",1927,50
"2018-09-02",3446,65
"2018-02-09",480,6
"2018-02-11",1532,5
"2018-10-18",4003,71
"2018-05-02",670,46
"2018-07-29",1225,2
"2018-06-09",4773,38
"2018-02-15",2721,19
"2018-06-20",1004,65
"2018-06-09",4205,3
"2018-05-18",177,51
"2018-11-14",6593,31
"2018-02-06",175,22
"2018-07-04",6891,46
"2018-10-03",2617,70
"2018-03-27",7483,65
"2018-09-20",2293,1
"2018-05-08",2497,8
"2018-03-10",5751,16
"2018-02-10",6559,18
"2018-11-07",3321,22
"2018-03-24",3816,19
"2018-12-09",1150,72
"2018-07-18",3048,61
"2018-02-06",1296,15
"2018-10-15",4917,51
"2018-06-13",3865,3
"2018-04-11",2758,46
"2018-05-19",1855,34
"2018-05-14",5433,5
"2018-12-11",925,39
"2018-05-27",2362,63
"2018-05-03",7294,37
"2018-04-15",5341,23
"2018-03-06",5786,19
"2018-05-01",7267,20
"2018-09-04",3815,4
"2018-10-06",2264,13
"2018-07-29",114,10
"2018-10-01",3959,28
"2018-06-27",1801,13
"2018-03-27",386,65
"2018-02-17",5137,22
"2018-05-04",6411,22
"2018-09-16",5752,66
"2018-02-11",2127,52
"2018-01-07",4067,57
"2018-08-06",31,1
"2018-09-20",4316,5
"2018-03-03",4664,70
"2018-06-27",4198,53
"2018-11-27",1883,50
"2018-06-05",6568,19
"2018-12-08",1465,53
"2018-11-19",2042,34
"2017-12-31",2165,52
"2018-02-20",6952,2
"2018-07-12",4920,3
"2018-02-12",2543,15
"2018-09-11",6947,51
"2018-04-13",5754,41
"2018-05-01",2281,7
"2018-07-24",737,70
"2018-02-05",547,33
"2018-05-30",7373,57
"2018-03-12",5571,48
"2018-10-24",2255,17
"2018-08-18",7378,60
"2018-10-27",3519,67
"2018-01-28",560,73
"2018-08-06",4823,56
"2018-07-24",5871,22
"2018-07-08",6601,71
"2018-10-30",3987,20
"2018-06-29",518,16
"2018-02-03",3444,39
"2018-07-13",3497,7
"2018-09-28",5003,54
"2018-07-18",4067,51
"2018-11-23",1233,26
"2018-01-30",5136,65
"2018-03-25",2417,49
"2018-04-10",396,67
"2018-06-28",4706,3
"2018-07-01",2480,65
"2018-04-10",6462,13
"2018-01-16",6709,11
"2018-08-21",3985,19
"2018-07-25",6547,52
"2018-04-14",7221,34
"2018-06-24",6709,57
"2018-03-20",3856,6
"2018-12-03",4292,10
"2018-10-17",6973,34
"2018-08-02",4608,7
"2018-05-13",166,61
"2018-04-11",3287,11
"2018-06-13",7064,17
"2018-07-11",1727,51
"2018-01-26",3277,53
"2018-01-01",2105,17
"2018-05-08",6101,49
"2018-11-05",6687,14
"2018-10-05",1084,5
"2018-06-09",5995,1
"2018-01-06",6461,60
"2018-11-07",7480,5
"2018-06-25",4088,71
"2018-05-17",1244,65
"2018-07-28",1883,65
"2018-09-25",3064,1
"2018-11-29",2082,22
"2018-09-28",4067,3
"2018-07-02",1032,73
"2018-07-20",5733,63
"2018-09-29",5066,4
"2018-06-11",1465,7
"2018-01-18",3505,15
"2018-08-18",7130,31
"2018-03-04",7196,46
"2018-08-18",6332,36
"2018-11-29",3829,65
"2018-09-28",2615,13
"2018-01-16",7364,15
"2017-12-31",6668,61
"2018-09-16",707,38
"2018-07-24",5777,23
"2018-01-20",229,39
"2018-01-10",4926,71
"2018-09-17",349,53
"2018-11-15",2473,23
"2018-10-17",861,5
"2018-06-19",1261,31
"2018-07-22",2359,46
"2018-04-01",5952,8
"2018-12-01",5343,36
"2018-09-27",2662,51
"2018-01-16",2776,37
"2018-12-06",1005,61
"2018-08-09",666,17
"2018-05-04",5693,10
"2018-10-14",1566,60
"2018-02-10",7061,49
"2018-07-21",5542,15
"2018-08-07",1695,41
"2018-03-23",667,22
"2018-03-01",6178,5
"2018-10-19",1841,70
"2018-08-31",6740,2
"2018-02-21",3959,13
"2018-05-29",2935,52
"2018-03-04",5433,9
"2018-04-14",3631,76
"2018-12-04",5987,49
"2018-03-19",5024,39
"2018-11-05",4879,65
"2018-08-19",1999,70
"2018-02-07",5627,1
"2018-09-09",1840,67
"2018-05-22",5443,2
"2018-07-26",6424,36
"2018-07-23",5487,14
"2018-09-13",566,37
"2018-07-19",4129,17
"2018-01-20",5363,23
"2018-10-28",5647,61
"2018-08-28",1678,48
"2018-03-03",4980,67
"2018-04-27",6155,52
"2018-11-03",4046,67
"2018-07-09",4566,8
"2018-05-05",6129,60
"2018-06-05",2819,37
"2018-01-17",2853,13
"2018-12-07",949,61
"2018-06-12",2539,6
"2018-07-17",919,11
"2018-04-17",118,33
"2018-03-29",6842,53
"2018-02-12",30,22
"2018-05-26",1363,19
"2018-08-08",4734,76
"2018-02-05",6845,4
"2018-07-15",4486,66
"2018-09-09",2019,7
"2018-02-07",4277,37
"2018-08-19",7065,71
"2018-10-31",3297,64
"2018-10-18",7283,66
"2018-08-09",6051,28
"2018-03-28",7089,13
"2018-03-05",1026,61
"2018-03-20",5227,6
"2018-04-24",3081,3
"2018-10-20",297,7
"2018-09-14",7049,1
"2018-01-01",47,34
"2018-11-27",3692,52
"2018-05-19",1432,66
"2018-07-25",5266,11
"2018-07-04",6656,76
"2018-03-25",1596,41
"2018-04-09",5895,19
"2018-10-03",4216,6
"2018-07-08",5303,41
"2018-01-11",2605,16
"2018-06-01",7015,70
"2018-08-27",3349,16
"2018-05-29",1905,76
"2018-08-28",5096,12
"2018-01-17",5537,28
"2018-09-09",6843,52
"2018-09-14",2803,67
"2018-11-25",6627,51
"2018-09-07",5385,46
"2018-04-12",970,12
"2018-10-23",6420,8
"2018-07-23",6315,10
"2018-04-08",6851,51
"2018-07-24",1356,65
"2018-09-07",4672,14
"2018-06-22",13,53
"2018-02-17",3679,63
"2018-04-25",3913,14
"2018-12-11",3778,10
"2018-04-11",2248,66
"2018-08-27",480,65
"2018-04-11",2930,26
"2018-05-26",5613,36
"2018-04-06",6065,26
"2018-02-20",2819,14
"2018-06-28",5336,4
"2018-09-15",1017,38
"2018-08-02",512,73
"2018-07-11",7065,11
"2018-07-26",5134,38
"2018-02-19",4605,20
"2018-09-26",6843,19
"2018-11-18",5892,56
"2018-09-06",6710,2
"2018-07-25",3844,17
"2018-08-26",3059,16
"2018-11-29",6457,19
"2018-04-28",5415,9
"2018-08-09",5479,11
"2018-10-27",2256,17
"2018-11-24",7171,50
"2018-08-22",3287,17
"2018-10-13",7471,37
"2018-07-01",2062,10
"2018-10-21",2803,6
"2018-01-08",2954,60
"2018-03-12",732,54
"2018-09-14",6688,14
"2018-07-17",5678,13
"2018-11-15",7193,36
"2018-09-11",3749,19
"2018-11-28",3323,34
"2018-10-13",1999,10
"2018-04-16",2662,41
"2018-03-03",4730,17
"2018-11-20",815,4
"2018-11-18",1961,10
"2018-08-01",1211,76
"2018-01-30",2602,41
"2018-04-04",2410,3
"2018-09-28",6336,52
"2018-04-08",4649,70
"2018-11-28",4401,35
"2018-03-19",3876,1
"2018-01-07",633,57
"2018-02-07",1595,56
"2018-01-23",5572,50
"2018-04-01",5505,54
"2018-10-29",224,51
"2018-11-06",2600,71
"2018-01-20",6739,54
"2018-11-17",6841,46
"2018-05-27",5613,50
"2018-09-26",5542,8
"2018-12-02",1808,54
"2018-08-11",5576,31
"2018-03-22",4487,19
"2018-08-06",4399,33
"2018-04-16",4397,5
"2018-08-07",3761,18
"2018-08-23",5214,8
"2018-08-29",2327,14
"2018-10-23",3898,17
"2018-02-10",6598,6
"2018-10-07",2860,36
"2018-08-20",2803,56
"2018-09-17",2629,8
"2018-01-05",6844,8
"2018-03-17",7434,38
"2018-06-12",3098,1
"2018-08-03",6308,2
"2018-11-18",486,5
"2018-09-17",2404,9
"2018-03-27",633,23
"2018-10-20",2123,39
"2018-07-15",6025,31
"2018-06-16",2888,37
"2018-04-12",3638,35
"2018-04-16",7294,52
"2018-04-24",640,3
"2018-11-14",6160,53
"2018-01-01",681,8
"2018-06-17",1678,67
"2018-01-25",6457,4
"2018-09-14",2901,17
"2018-07-30",7358,5
"2018-04-28",1260,11
"2018-01-19",1355,52
"2018-04-18",220,15
"2018-10-18",10,4
"2018-10-06",2123,17
"2018-01-29",4357,8
"2018-10-31",6833,36
"2018-09-19",197,13
"2018-09-18",3282,11
"2018-06-08",2369,5
"2018-03-13",7489,17
"2018-09-27",344,72
"2018-04-20",1416,13
"2018-04-28",6952,34
"2018-05-28",5417,35
"2018-02-22",5412,22
"2018-02-26",6072,52
"2018-09-09",1994,11
"2018-05-22",2251,46
"2018-02-14",5971,4
"2018-07-03",1785,46
"2018-06-12",4970,57
"2018-04-22",3302,15
"2018-05-11",58,8
"2018-05-21",3597,65
"2018-04-14",1842,60
"2018-12-03",3357,6
"2018-01-23",2362,76
"2018-06-13",2519,14
"2018-05-31",5537,71
"2018-01-15",4719,26
"2018-09-08",815,73
"2018-10-28",4588,36
"2018-06-29",1630,22
"2018-08-11",6232,36
"2018-08-20",2922,4
"2018-01-18",4717,26
"2018-04-10",4910,19
"2018-09-11",5530,16
"2018-11-11",6373,37
"2018-08-11",331,73
"2018-03-11",2245,23
"2018-01-07",6805,13
"2018-10-06",4205,52
"2018-06-09",7483,38
"2018-04-01",2020,14
"2018-03-08",5514,33
"2018-11-23",3829,1
"2018-08-06",3404,9
"2018-04-12",1927,50
"2018-11-26",1225,46
"2018-07-19",1971,13
"2018-04-20",3038,51
"2018-01-10",4016,46
"2018-05-11",1720,76
"2018-07-26",4259,12
"2018-04-15",276,33
"2018-06-21",163,14
"2018-10-31",4038,56
"2018-07-14",1987,36
"2018-07-11",4456,31
"2018-11-17",5748,35
"2018-03-28",3929,63
"2018-07-16",6851,48
"2018-10-28",2139,51
"2018-06-25",1022,63
"2018-09-17",1066,11
"2018-01-25",3356,31
"2018-05-08",5865,73
"2018-02-06",7405,4
"2018-11-19",5,56
"2018-10-08",6461,56
"2018-10-27",1570,33
"2018-09-27",5284,37
"2018-08-20",2288,19
"2018-05-01",4805,4
"2018-03-10",1570,6
"2018-06-27",3700,15
"2018-01-04",3167,12
"2018-01-13",3075,66
"2018-12-11",4068,6
"2018-01-24",6373,13
"2018-03-09",6466,15
"2018-10-25",4395,61
"2018-04-08",1811,39
"2017-12-31",4315,19
"2018-09-29",3208,37
"2018-03-14",4027,9
"2018-10-20",1596,63
"2018-01-11",5158,13
"2018-01-06",749,73
"2018-12-02",2201,22
"2018-02-07",4068,35
"2018-07-10",728,31
"2018-03-07",852,10
"2018-06-13",1145,65
"2018-03-21",2548,3
"2018-04-19",2657,49
"2018-10-08",7386,5
"2018-12-08",1248,5
"2018-04-29",143,5
"2018-06-07",6033,28
"2018-07-16",1985,48
"2018-05-02",6302,12
"2018-06-14",2825,54
"2018-04-01",966,19
"2018-11-27",3316,22
"2018-09-06",2995,51
"2018-08-18",4079,39
"2018-09-22",4941,66
"2018-11-27",3220,11
"2018-07-19",913,5
"2018-05-05",7358,31
"2018-07-26",6836,6
"2018-04-25",82,67
"2018-09-08",4416,1
"2018-02-11",5258,36
"2018-12-02",4091,17
"2018-01-03",4216,63
"2018-05-01",415,60
"2018-01-02",5355,36
"2018-06-29",3081,9
"2018-09-11",6619,36
"2018-10-06",2682,41
"2018-10-02",1798,14
"2018-03-30",4749,73
"2018-05-27",4031,54
"2018-10-01",1028,2
"2018-01-16",317,15
"2018-01-22",6949,11
"2018-05-08",4276,13
"2018-09-19",7406,16
"2018-01-27",5777,37
"2018-02-02",1079,35
"2018-02-20",5318,36
"2018-01-04",3399,61
"2018-05-11",3694,16
"2018-05-13",3723,36
"2018-10-06",1821,34
"2018-03-01",1386,7
"2018-02-16",4005,15
"2018-07-21",3588,35
"2018-01-12",4195,70
"2018-07-29",2960,70
"2018-05-23",2903,13
"2018-05-11",2766,15
"2018-02-02",5052,65
"2018-10-06",5233,52
"2018-05-15",2757,38
"2018-03-18",2264,60
"2018-06-27",3575,10
"2018-07-27",5224,1
"2018-10-07",306,36
"2018-12-09",505,63
"2018-02-13",1416,46
"2018-08-25",7144,36
"2018-07-27",229,73
"2018-01-21",5221,8
"2018-09-02",3519,70
"2018-02-21",2358,4
"2018-04-05",5220,63
"2018-07-13",3300,65
"2018-05-27",5471,7
"2018-10-11",144,41
"2018-04-09",4799,35
"2018-05-12",4257,9
"2018-11-29",2862,17
"2018-10-26",4216,71
"2018-02-20",5385,64
"2018-06-14",5366,4
"2018-05-02",2198,46
"2018-08-07",3004,41
"2018-09-01",4926,73
"2018-08-24",2721,28
"2018-01-29",1480,66
"2018-10-29",1895,41
"2018-05-22",4912,61
"2018-06-29",466,20
"2018-05-23",5617,49
"2018-03-28",6332,2
"2018-03-15",5179,36
"2018-12-05",5179,66
"2018-10-10",5617,8
"2018-04-02",2155,66
"2018-10-18",5087,4
"2018-03-05",3017,72
"2018-05-28",6064,54
"2018-07-12",1441,14
"2018-09-06",43,38
